unit,esti,re
1245,0.0,inf
1246,0.0,inf
1247,0.0,inf
1248,0.0,inf
1249,0.0,inf
1250,0.0,inf
1251,0.0,inf
1252,0.0,inf
1253,0.0,inf
1254,0.0,inf
1255,0.0,inf
1256,0.0,inf
1257,0.0,inf
1258,0.0,inf
1259,0.0,inf
1260,0.0,inf
1261,0.0,inf
1262,0.0,inf
1263,0.0,inf
1264,0.0,inf
1265,0.0,inf
1266,0.0,inf
1267,0.0,inf
1268,0.0,inf
1269,0.0,inf
1270,0.0,inf
1271,0.0,inf
1272,0.0,inf
1273,0.0,inf
1274,0.0,inf
1275,0.0,inf
1276,0.0,inf
1277,0.0,inf
1278,0.0,inf
1279,0.0,inf
1280,0.0,inf
1281,0.0,inf
1282,0.0,inf
1283,0.0,inf
1284,0.0,inf
1285,0.0,inf
1286,0.0,inf
1287,0.0,inf
1288,0.0,inf
1289,0.0,inf
1290,0.0,inf
1291,0.0,inf
1292,0.0,inf
1293,0.0,inf
1294,0.0,inf
1295,0.0,inf
1296,0.0,inf
1297,0.0,inf
1298,0.0,inf
1299,0.0,inf
1300,0.0,inf
1301,0.0,inf
1302,0.0,inf
1303,0.0,inf
1304,0.0,inf
1305,0.0,inf
1306,0.0,inf
1307,0.0,inf
1308,0.0,inf
1309,0.0,inf
1310,0.0,inf
1311,0.0,inf
1312,0.0,inf
1313,0.0,inf
1314,0.0,inf
1315,0.0,inf
1316,0.0,inf
1317,0.0,inf
1318,0.0,inf
1319,0.0,inf
1320,0.0,inf
1321,0.0,inf
1322,0.0,inf
1323,0.0,inf
1324,0.0,inf
1325,0.0,inf
1326,0.0,inf
1327,0.0,inf
1328,0.0,inf
1329,0.0,inf
1330,0.0,inf
1331,0.0,inf
1332,0.0,inf
1333,0.0,inf
1334,0.0,inf
1335,0.0,inf
1336,0.0,inf
1337,0.0,inf
1338,0.0,inf
1339,0.0,inf
1340,0.0,inf
1341,0.0,inf
1342,0.0,inf
1343,0.0,inf
1344,0.0,inf
1345,0.0,inf
1346,0.0,inf
1347,0.0,inf
1348,0.0,inf
1349,0.0,inf
1350,0.0,inf
1351,0.0,inf
1352,0.0,inf
1353,0.0,inf
1354,0.0,inf
1355,0.0,inf
1356,0.0,inf
1357,0.0,inf
1358,0.0,inf
1359,0.0,inf
1360,0.0,inf
1361,0.0,inf
1362,0.0,inf
1363,0.0,inf
1364,0.0,inf
1365,0.0,inf
1366,0.0,inf
1367,0.0,inf
1368,0.0,inf
1369,0.0,inf
1370,0.0,inf
1371,0.0,inf
1372,0.0,inf
1373,0.0,inf
1374,0.0,inf
1375,0.0,inf
1376,0.0,inf
1377,0.0,inf
1378,0.0,inf
1379,0.0,inf
1380,0.0,inf
1381,0.0,inf
1382,0.0,inf
1383,0.0,inf
1384,0.0,inf
1385,0.0,inf
1386,0.0,inf
1387,0.0,inf
1388,0.0,inf
1389,0.0,inf
1390,0.0,inf
1391,0.0,inf
1392,0.0,inf
1393,0.0,inf
1394,0.0,inf
1395,0.0,inf
1396,0.0,inf
1397,0.0,inf
1398,0.0,inf
1399,0.0,inf
1400,0.0,inf
1401,0.0,inf
1402,0.0,inf
1403,0.0,inf
1404,0.0,inf
1405,0.0,inf
1406,0.0,inf
1407,0.0,inf
1408,0.0,inf
1409,0.0,inf
1410,0.0,inf
1411,0.0,inf
1412,0.0,inf
1413,0.0,inf
1414,0.0,inf
1415,0.0,inf
1416,0.0,inf
1417,0.0,inf
1418,0.0,inf
1419,0.0,inf
1420,0.0,inf
1421,0.0,inf
1422,0.0,inf
1423,0.0,inf
1424,0.0,inf
1425,0.0,inf
1426,0.0,inf
1427,0.0,inf
1428,0.0,inf
1429,0.0,inf
1430,0.0,inf
1431,0.0,inf
1432,0.0,inf
1433,0.0,inf
1434,0.0,inf
1435,0.0,inf
1436,0.0,inf
1437,0.0,inf
1438,0.0,inf
1439,0.0,inf
1440,0.0,inf
1441,0.0,inf
1442,0.0,inf
1443,0.0,inf
1444,0.0,inf
1445,0.0,inf
1446,0.0,inf
1447,0.0,inf
1448,0.0,inf
1449,0.0,inf
1450,0.0,inf
1451,0.0,inf
1452,0.0,inf
1453,0.0,inf
1454,0.0,inf
1455,0.0,inf
1456,0.0,inf
1457,0.0,inf
1458,0.0,inf
1459,0.0,inf
1460,0.0,inf
1461,0.0,inf
1462,0.0,inf
1463,0.0,inf
1464,0.0,inf
1465,0.0,inf
1466,0.0,inf
1467,0.0,inf
1468,0.0,inf
1469,0.0,inf
1470,0.0,inf
1471,0.0,inf
1472,0.0,inf
1473,0.0,inf
1474,0.0,inf
1475,0.0,inf
1476,0.0,inf
1477,0.0,inf
1478,0.0,inf
1479,0.0,inf
1480,0.0,inf
1481,0.0,inf
1482,0.0,inf
1483,0.0,inf
1484,0.0,inf
1485,0.0,inf
1486,0.0,inf
1487,0.0,inf
1488,0.0,inf
1489,0.0,inf
1490,0.0,inf
1491,0.0,inf
1492,0.0,inf
1493,0.0,inf
1494,0.0,inf
1495,0.0,inf
1496,0.0,inf
1497,0.0,inf
1498,0.0,inf
1499,0.0,inf
1500,0.0,inf
1501,0.0,inf
1502,0.0,inf
1503,0.0,inf
1504,0.0,inf
1505,0.0,inf
1506,0.0,inf
1507,0.0,inf
1508,0.0,inf
1509,0.0,inf
1510,0.0,inf
1511,0.0,inf
1512,0.0,inf
1513,0.0,inf
1514,0.0,inf
1515,0.0,inf
1516,0.0,inf
1517,0.0,inf
1518,0.0,inf
1519,0.0,inf
1520,0.0,inf
1521,0.0,inf
1522,0.0,inf
1523,0.0,inf
1524,0.0,inf
1525,0.0,inf
1526,0.0,inf
1527,0.0,inf
1528,0.0,inf
1529,0.0,inf
1530,0.0,inf
1531,0.0,inf
1532,0.0,inf
1533,0.0,inf
1534,0.0,inf
1535,0.0,inf
1536,0.0,inf
1537,0.0,inf
1538,0.0,inf
1539,0.0,inf
1540,0.0,inf
1541,0.0,inf
1542,0.0,inf
1543,0.0,inf
1544,0.0,inf
1545,0.0,inf
1546,0.0,inf
1547,0.0,inf
1548,0.0,inf
1549,0.0,inf
1550,0.0,inf
1551,0.0,inf
1552,0.0,inf
1553,0.0,inf
1554,0.0,inf
1555,0.0,inf
1556,0.0,inf
1557,0.0,inf
1558,0.0,inf
1559,0.0,inf
1560,0.0,inf
1561,0.0,inf
1562,0.0,inf
1563,0.0,inf
1564,0.0,inf
1565,0.0,inf
1566,0.0,inf
1567,0.0,inf
1568,0.0,inf
1569,0.0,inf
1570,0.0,inf
1571,0.0,inf
1572,0.0,inf
1573,0.0,inf
1574,0.0,inf
1575,0.0,inf
1576,0.0,inf
1577,0.0,inf
1578,0.0,inf
1579,0.0,inf
1580,0.0,inf
1581,0.0,inf
1582,0.0,inf
1583,0.0,inf
1584,0.0,inf
1585,0.0,inf
1586,0.0,inf
1587,0.0,inf
1588,0.0,inf
1589,0.0,inf
1590,0.0,inf
1591,0.0,inf
1592,0.0,inf
1593,0.0,inf
1594,0.0,inf
1595,0.0,inf
1596,0.0,inf
1597,0.0,inf
1598,0.0,inf
1599,0.0,inf
1600,0.0,inf
1601,0.0,inf
1602,0.0,inf
1603,0.0,inf
1604,0.0,inf
1605,0.0,inf
1606,0.0,inf
1607,0.0,inf
1608,0.0,inf
1609,0.0,inf
1610,0.0,inf
1611,0.0,inf
1612,0.0,inf
1613,0.0,inf
1614,0.0,inf
1615,0.0,inf
1616,0.0,inf
1617,0.0,inf
1618,0.0,inf
1619,0.0,inf
1620,0.0,inf
1621,0.0,inf
1622,0.0,inf
1623,0.0,inf
1624,0.0,inf
1625,0.0,inf
1626,0.0,inf
1627,0.0,inf
1628,0.0,inf
1629,0.0,inf
1630,0.0,inf
1631,0.0,inf
1632,0.0,inf
1633,0.0,inf
1634,0.0,inf
1635,0.0,inf
1636,0.0,inf
1637,0.0,inf
1638,0.0,inf
1639,0.0,inf
1640,0.0,inf
1641,0.0,inf
1642,0.0,inf
1643,0.0,inf
1644,0.0,inf
1645,0.0,inf
1646,0.0,inf
1647,0.0,inf
1648,0.0,inf
1649,0.0,inf
1650,0.0,inf
1651,0.0,inf
1652,0.0,inf
1653,0.0,inf
1654,0.0,inf
1655,0.0,inf
1656,0.0,inf
1657,0.0,inf
1658,0.0,inf
1659,0.0,inf
1660,0.0,inf
1661,0.0,inf
1662,0.0,inf
1663,0.0,inf
1664,0.0,inf
1665,0.0,inf
1666,0.0,inf
1667,0.0,inf
1668,0.0,inf
1669,0.0,inf
1670,0.0,inf
1671,0.0,inf
1672,0.0,inf
1673,0.0,inf
1674,0.0,inf
1675,0.0,inf
1676,0.0,inf
1677,0.0,inf
1678,0.0,inf
1679,0.0,inf
1680,0.0,inf
1681,0.0,inf
1682,0.0,inf
1683,0.0,inf
1684,0.0,inf
1685,0.0,inf
1686,0.0,inf
1687,0.0,inf
1688,0.0,inf
1689,0.0,inf
1690,0.0,inf
1691,0.0,inf
1692,0.0,inf
1693,0.0,inf
1694,0.0,inf
1695,0.0,inf
1696,0.0,inf
1697,0.0,inf
1698,0.0,inf
1699,0.0,inf
1700,0.0,inf
1701,0.0,inf
1702,0.0,inf
1703,0.0,inf
1704,0.0,inf
1705,0.0,inf
1706,0.0,inf
1707,0.0,inf
1708,0.0,inf
1709,0.0,inf
1710,0.0,inf
1711,0.0,inf
1712,0.0,inf
1713,0.0,inf
1714,0.0,inf
1715,0.0,inf
1716,0.0,inf
1717,0.0,inf
1718,0.0,inf
1719,0.0,inf
1720,0.0,inf
1721,0.0,inf
1722,0.0,inf
1723,0.0,inf
1724,0.0,inf
1725,0.0,inf
1726,0.0,inf
1727,0.0,inf
1728,0.0,inf
1729,0.0,inf
1730,0.0,inf
1731,0.0,inf
1732,0.0,inf
1733,0.0,inf
1734,0.0,inf
1735,0.0,inf
1736,0.0,inf
1737,0.0,inf
1738,0.0,inf
1739,0.0,inf
1740,0.0,inf
1741,0.0,inf
1742,0.0,inf
1743,0.0,inf
1744,0.0,inf
1745,0.0,inf
1746,0.0,inf
1747,0.0,inf
1748,0.0,inf
1749,0.0,inf
1750,0.0,inf
1751,0.0,inf
1752,0.0,inf
1753,0.0,inf
1754,0.0,inf
1755,0.0,inf
1756,0.0,inf
1757,0.0,inf
1758,0.0,inf
1759,0.0,inf
1760,0.0,inf
1761,0.0,inf
1762,0.0,inf
1763,0.0,inf
1764,0.0,inf
1765,0.0,inf
1766,0.0,inf
1767,0.0,inf
1768,0.0,inf
1769,0.0,inf
1770,0.0,inf
1771,0.0,inf
1772,0.0,inf
1773,0.0,inf
1774,0.0,inf
1775,0.0,inf
1776,0.0,inf
1777,0.0,inf
1778,0.0,inf
1779,0.0,inf
1780,0.0,inf
1781,0.0,inf
1782,0.0,inf
1783,0.0,inf
1784,0.0,inf
1785,0.0,inf
1786,0.0,inf
1787,0.0,inf
1788,0.0,inf
1789,0.0,inf
1790,0.0,inf
1791,0.0,inf
1792,0.0,inf
1793,0.0,inf
1794,0.0,inf
1795,0.0,inf
1796,0.0,inf
1797,0.0,inf
1798,0.0,inf
1799,0.0,inf
1800,0.0,inf
1801,0.0,inf
1802,0.0,inf
1803,0.0,inf
1804,0.0,inf
1805,0.0,inf
1806,0.0,inf
1807,0.0,inf
1808,0.0,inf
1809,0.0,inf
1810,0.0,inf
1811,0.0,inf
1812,0.0,inf
1813,0.0,inf
1814,0.0,inf
1815,0.0,inf
1816,0.0,inf
1817,0.0,inf
1818,0.0,inf
1819,0.0,inf
1820,0.0,inf
1821,0.0,inf
1822,0.0,inf
1823,0.0,inf
1824,0.0,inf
1825,0.0,inf
1826,0.0,inf
1827,0.0,inf
1828,0.0,inf
1829,0.0,inf
1830,0.0,inf
1831,0.0,inf
1832,0.0,inf
1833,0.0,inf
1834,0.0,inf
1835,0.0,inf
1836,0.0,inf
1837,0.0,inf
1838,0.0,inf
1839,0.0,inf
1840,0.0,inf
1841,0.0,inf
1842,0.0,inf
1843,0.0,inf
1844,0.0,inf
1845,0.0,inf
1846,0.0,inf
1847,0.0,inf
1848,0.0,inf
1849,0.0,inf
1850,0.0,inf
1851,0.0,inf
1852,0.0,inf
1853,0.0,inf
1854,0.0,inf
1855,0.0,inf
1856,0.0,inf
1857,0.0,inf
1858,0.0,inf
1859,0.0,inf
1860,0.0,inf
1861,0.0,inf
